created_at,in_reply_to_user_id,referenced_tweet,ref_type,text,id,source,user_description,user_created_at,user_followers_count,verified,user_location,user_id,user_screen_name
Mon May 09 06:29:25 +0000 2022,,1523374943236673536,retweet,RT @TheRightCant: it took a made up scenario for them to finally care about an immigrant https://t.co/5AE2SZgtEW,1523550690357915650,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lest We Forget.,Wed Mar 30 09:39:59 +0000 2022,80,False,He/him,1509103085230047241,0utlawed_Nathan
Mon May 09 06:29:31 +0000 2022,,,,"On a distant planet, a Kryptonian refugee runs this donut stand. https://t.co/Ciqe2j1g2g",1523550714957422592,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Embracing the nightmare, ignoring the dream. Tweets are seen in Finland.",Sun May 09 04:49:08 +0000 2021,225,False,"Neenach, CA",1391253812149559298,HaroldWatching
Mon May 09 06:29:32 +0000 2022,,1523260324614336514,retweet,RT @btselem: This is 16-year-old Nader Rayan. Israeli Border Police officers shot and killed him at the Balata Refugee Camp. He was shot at…,1523550720175132673,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JERUSALEM WILL RETURN SOONER OR LATER. 🇵🇰 | 🍕🫒 🥗 🍯 🥯 🍟 |⚽️ 🏀 🏈⚾️ 🎾 🏏 🏇🏻 🏊🏿‍♂️ 🧗🏿‍♂️ 🚴🏿 🎯,Sat Apr 02 10:53:56 +0000 2022,3,False,,1510208815123247104,thisisMMahad
Mon May 09 06:29:33 +0000 2022,,1522203387789549568,retweet,"RT @MayorsMigration: Promoted by our #GlobalCitiesFund, @GAMtweets is collecting data on #Amman's refugee residents, hit hardest by Covid-1…",1523550722926645248,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",نائب أمين عمّان,Wed Apr 20 09:18:36 +0000 2022,23,False,,1516707833810673664,MohammadRasmy1
Mon May 09 06:29:37 +0000 2022,,1522812335219482624,retweet,"RT @ben_kisakye: Standing with our neighbours in times of need as over 3,064 refugees are transferred from Nyakabande to Nakivale Refugee C…",1523550742664994821,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Adventure is my Hobby,Thu Mar 03 09:52:13 +0000 2022,215,False,,1499321684507168769,akelloprecious8
Mon May 09 06:29:43 +0000 2022,,,,Now on #AfriDocs #CinemaDadaab a dreamlike place forgotten by the world: a huge refugee camp on Kenya’s border to… https://t.co/JghazcactZ,1523550766635503617,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The premier documentary strand across sub-Saharan Africa, presented by Steps and Bertha Foundation.",Thu May 15 03:15:35 +0000 2014,2583,False,"Cape Town, SA",2495559746,afri_docs
Mon May 09 06:29:50 +0000 2022,,1523371657955463168,retweet,"RT @IMC_Worldwide: The Russian invasion of #Ukraine has led to Europe’s largest refugee crisis since World War II, with more than 13 millio…",1523550796289171459,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dad-Sociologist-Drummer. Senior Lecturer @uniofmalta Op-Ed @IndependentMlt
PRO @maltasociology
Environmental Sociology, Movements, & Politics",Wed Dec 22 11:23:26 +0000 2010,5685,False,Malta,229430145,BriguglioMike
Mon May 09 06:29:57 +0000 2022,,1523346740791099393,retweet,"RT @SteveCa30448773: Ncuti Gatwa, a Rwandan refugee welcomed by Scotland, graduate of the Royal Conservatoire of Scotland,  BAFTA nominee…",1523550825918111744,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","A prosperous, fairer, greener, more inclusive Scotland: independent & back in the EU. Aidh/Aye/Yes #VoteUntilYouBoak",Sun Jan 18 21:28:07 +0000 2009,7822,False,Scotland,19158571,StFilansDream
Mon May 09 06:30:03 +0000 2022,,1523540968481628163,retweet,RT @HaftiGal: Teenage refugee from the war-torn region of Tigray 'had a narrow escape from drowning in the Mediterranean Sea -- like countl…,1523550850832285696,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",87901783,Tue Mar 09 21:52:32 +0000 2021,756,False,,1369405460097495042,B7nFZPLrdWbvI4R
Mon May 09 06:30:05 +0000 2022,,1523538974421450753,retweet,RT @Helen287223432: Teenage refugee from the war-torn region of Tigray 'had a narrow escape from drowning in the Mediterranean Sea -- like…,1523550858352676864,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i will keep tweeting again and again until tigray is free ❤💛✊️,Thu Feb 10 10:42:13 +0000 2022,750,False,"İstanbul, Türkiye",1491723941290950656,muluHaftu1
Mon May 09 06:30:10 +0000 2022,,1522902822475509760,quote,Absolutely wonderful! Kudos for such a passionate and effective response to Patel’s anti refugee policy 👏,1523550877302198272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Northern Irish, European, #Think32 #NeverTrustATory",Thu Feb 26 15:33:24 +0000 2015,5143,False,France,3043890163,7691Toro
